"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-09-29 00:00:00",40,"2025-09-26 09:40:57","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #67","549197355","Item in hand. #67","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",-0.35,2.14,1.00,-0.99,0.01,0.00,0.00,0.36,0.00,0.00,"544168081"
"2025-09-29 00:00:00",40,"2025-09-26 05:43:54","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #6","549076898","Item in hand. #6","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","alphazamora","TX","US","180181304","USD",0.49,4.86,1.00,0.00,1.00,0.00,0.04,0.47,0.00,0.00,"544053723"
"2025-09-29 00:00:00",40,"2025-09-26 09:18:04","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #63","549187823","Item in hand. #63","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",0.63,1.11,2.00,-1.00,1.00,0.00,0.04,0.33,0.00,0.00,"544159626"
"2025-09-29 00:00:00",40,"2025-09-26 09:16:27","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #62","549187144","Item in hand. #62","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",1.53,3.00,3.00,-1.00,2.00,0.00,0.08,0.39,0.00,0.00,"544159035"
"2025-09-29 00:00:00",40,"2025-09-26 05:51:28","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #7","549083064","Item in hand. #7","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","alphazamora","TX","US","180181304","USD",0.56,2.48,1.00,0.00,1.00,0.00,0.04,0.40,0.00,0.00,"544059632"
"2025-09-29 00:00:00",40,"2025-09-26 09:06:13","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #59","549182683","Item in hand. #59","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",15.46,19.24,20.00,-3.00,17.00,0.00,0.68,0.86,0.00,0.00,"544155223"
"2025-09-29 00:00:00",40,"2025-09-26 08:13:39","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #47","549160800","Item in hand. #47","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",29.27,39.71,39.00,-7.00,32.00,0.00,1.28,1.45,0.00,0.00,"544135198"
"2025-09-29 00:00:00",40,"2025-09-26 09:30:46","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #66","549193155","Item in hand. #66","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",3.37,5.92,5.00,-1.00,4.00,0.00,0.16,0.47,0.00,0.00,"544164312"
"2025-09-29 00:00:00",40,"2025-09-26 09:47:21","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #68","549199963","Item in hand. #68","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","joe8114","IN","US","180212324","USD",0.62,1.39,2.00,-1.00,1.00,0.00,0.04,0.34,0.00,0.00,"544170520"
"2025-09-29 00:00:00",40,"2025-09-26 09:27:04","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #65","549191585","Item in hand. #65","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","joe8114","IN","US","180212324","USD",35.88,43.47,39.00,0.00,39.00,0.00,1.56,1.56,0.00,0.00,"544162939"
"2025-09-29 00:00:00",40,"2025-09-26 08:11:12","2025-09-29 14:53:23",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #46","549159817","Item in hand. #46","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","papa_gallo_13","CA","US","180204337","USD",27.44,36.68,30.00,0.00,30.00,0.00,1.20,1.36,0.00,0.00,"544134220"
